python train.py --epochs 300
--- Training miap_max_ranking_L3_H129 on cuda ---
Loading dataset_train into memory...
100%|███████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 4427/4427 [00:06<00:00, 642.59it/s]
Loading dataset_val into memory...
100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 886/886 [00:01<00:00, 832.15it/s]
/home/schterben/miniconda3/envs/miap_gasse/lib/python3.10/site-packages/torch_geometric/utils/_scatter.py:91: UserWarning: The usage of `scatter(reduce='max')` can be accelerated via the 'torch-scatter' package, but it was not found
  warnings.warn(
Ep 249 | T_Loss: 0.0092 T_Acc@1: 0.6472 T_Acc@5: 0.9646 | V_Loss: 0.0874 V_Acc@1: 0.1519 V_Acc@5: 0.5355 | LR: 1.0e-03
Ep 250 | T_Loss: 0.0086 T_Acc@1: 0.6568 T_Acc@5: 0.9728 | V_Loss: 0.0971 V_Acc@1: 0.1704 V_Acc@5: 0.5402 | LR: 1.0e-03
Ep 251 | T_Loss: 0.0097 T_Acc@1: 0.6258 T_Acc@5: 0.9670 | V_Loss: 0.0836 V_Acc@1: 0.1637 V_Acc@5: 0.5372 | LR: 1.0e-03
Ep 252 | T_Loss: 0.0093 T_Acc@1: 0.6435 T_Acc@5: 0.9632 | V_Loss: 0.0946 V_Acc@1: 0.1739 V_Acc@5: 0.5444 | LR: 1.0e-03
Ep 253 | T_Loss: 0.0091 T_Acc@1: 0.6463 T_Acc@5: 0.9712 | V_Loss: 0.0919 V_Acc@1: 0.1719 V_Acc@5: 0.5169 | LR: 1.0e-03
Ep 254 | T_Loss: 0.0088 T_Acc@1: 0.6537 T_Acc@5: 0.9739 | V_Loss: 0.0928 V_Acc@1: 0.1786 V_Acc@5: 0.5540 | LR: 1.0e-03
Ep 255 | T_Loss: 0.0083 T_Acc@1: 0.6718 T_Acc@5: 0.9737 | V_Loss: 0.0998 V_Acc@1: 0.1642 V_Acc@5: 0.5221 | LR: 1.0e-03
Ep 256 | T_Loss: 0.0089 T_Acc@1: 0.6563 T_Acc@5: 0.9688 | V_Loss: 0.0916 V_Acc@1: 0.1689 V_Acc@5: 0.5439 | LR: 1.0e-03
Ep 257 | T_Loss: 0.0087 T_Acc@1: 0.6501 T_Acc@5: 0.9710 | V_Loss: 0.0988 V_Acc@1: 0.1693 V_Acc@5: 0.5167 | LR: 1.0e-03
Ep 258 | T_Loss: 0.0086 T_Acc@1: 0.6634 T_Acc@5: 0.9761 | V_Loss: 0.0875 V_Acc@1: 0.1644 V_Acc@5: 0.5207 | LR: 1.0e-03
Ep 259 | T_Loss: 0.0105 T_Acc@1: 0.6152 T_Acc@5: 0.9607 | V_Loss: 0.0928 V_Acc@1: 0.1730 V_Acc@5: 0.5296 | LR: 1.0e-03
Ep 260 | T_Loss: 0.0077 T_Acc@1: 0.6807 T_Acc@5: 0.9786 | V_Loss: 0.0947 V_Acc@1: 0.1793 V_Acc@5: 0.5305 | LR: 1.0e-03
Ep 261 | T_Loss: 0.0083 T_Acc@1: 0.6657 T_Acc@5: 0.9770 | V_Loss: 0.0937 V_Acc@1: 0.1677 V_Acc@5: 0.5241 | LR: 1.0e-03
Ep 262 | T_Loss: 0.0085 T_Acc@1: 0.6679 T_Acc@5: 0.9701 | V_Loss: 0.0915 V_Acc@1: 0.1780 V_Acc@5: 0.5298 | LR: 1.0e-03
Ep 263 | T_Loss: 0.0088 T_Acc@1: 0.6517 T_Acc@5: 0.9717 | V_Loss: 0.0910 V_Acc@1: 0.1739 V_Acc@5: 0.5375 | LR: 1.0e-03
Ep 264 | T_Loss: 0.0081 T_Acc@1: 0.6659 T_Acc@5: 0.9763 | V_Loss: 0.0912 V_Acc@1: 0.1653 V_Acc@5: 0.5379 | LR: 1.0e-03
Ep 265 | T_Loss: 0.0080 T_Acc@1: 0.6773 T_Acc@5: 0.9768 | V_Loss: 0.0947 V_Acc@1: 0.1719 V_Acc@5: 0.5257 | LR: 1.0e-03
Ep 266 | T_Loss: 0.0085 T_Acc@1: 0.6644 T_Acc@5: 0.9732 | V_Loss: 0.0894 V_Acc@1: 0.1735 V_Acc@5: 0.5357 | LR: 1.0e-03
Ep 267 | T_Loss: 0.0092 T_Acc@1: 0.6422 T_Acc@5: 0.9699 | V_Loss: 0.0952 V_Acc@1: 0.1764 V_Acc@5: 0.5328 | LR: 1.0e-03
Ep 268 | T_Loss: 0.0085 T_Acc@1: 0.6676 T_Acc@5: 0.9701 | V_Loss: 0.0902 V_Acc@1: 0.1786 V_Acc@5: 0.5352 | LR: 1.0e-03
Ep 269 | T_Loss: 0.0071 T_Acc@1: 0.7001 T_Acc@5: 0.9795 | V_Loss: 0.0941 V_Acc@1: 0.1862 V_Acc@5: 0.5230 | LR: 1.0e-03
Ep 270 | T_Loss: 0.0073 T_Acc@1: 0.6899 T_Acc@5: 0.9768 | V_Loss: 0.0906 V_Acc@1: 0.1735 V_Acc@5: 0.5214 | LR: 1.0e-03
Ep 271 | T_Loss: 0.0079 T_Acc@1: 0.6839 T_Acc@5: 0.9732 | V_Loss: 0.0985 V_Acc@1: 0.1741 V_Acc@5: 0.5092 | LR: 1.0e-03
Ep 272 | T_Loss: 0.0072 T_Acc@1: 0.6901 T_Acc@5: 0.9790 | V_Loss: 0.0900 V_Acc@1: 0.1815 V_Acc@5: 0.5350 | LR: 1.0e-03
Ep 273 | T_Loss: 0.0084 T_Acc@1: 0.6726 T_Acc@5: 0.9759 | V_Loss: 0.0875 V_Acc@1: 0.1749 V_Acc@5: 0.5441 | LR: 1.0e-03
Ep 274 | T_Loss: 0.0085 T_Acc@1: 0.6638 T_Acc@5: 0.9730 | V_Loss: 0.0950 V_Acc@1: 0.1780 V_Acc@5: 0.5294 | LR: 1.0e-03
Ep 275 | T_Loss: 0.0080 T_Acc@1: 0.6734 T_Acc@5: 0.9764 | V_Loss: 0.0936 V_Acc@1: 0.1693 V_Acc@5: 0.5319 | LR: 1.0e-03
Ep 276 | T_Loss: 0.0072 T_Acc@1: 0.6999 T_Acc@5: 0.9790 | V_Loss: 0.0958 V_Acc@1: 0.1869 V_Acc@5: 0.5346 | LR: 1.0e-03
Ep 277 | T_Loss: 0.0071 T_Acc@1: 0.7066 T_Acc@5: 0.9764 | V_Loss: 0.0947 V_Acc@1: 0.1735 V_Acc@5: 0.5268 | LR: 1.0e-03
Ep 278 | T_Loss: 0.0071 T_Acc@1: 0.7002 T_Acc@5: 0.9795 | V_Loss: 0.0961 V_Acc@1: 0.1746 V_Acc@5: 0.5357 | LR: 1.0e-03
Ep 279 | T_Loss: 0.0075 T_Acc@1: 0.6986 T_Acc@5: 0.9775 | V_Loss: 0.0904 V_Acc@1: 0.1925 V_Acc@5: 0.5368 | LR: 1.0e-03
Ep 280 | T_Loss: 0.0079 T_Acc@1: 0.6744 T_Acc@5: 0.9757 | V_Loss: 0.0907 V_Acc@1: 0.1691 V_Acc@5: 0.5184 | LR: 1.0e-03
Ep 281 | T_Loss: 0.0070 T_Acc@1: 0.6930 T_Acc@5: 0.9833 | V_Loss: 0.1000 V_Acc@1: 0.1664 V_Acc@5: 0.5188 | LR: 1.0e-03
Ep 282 | T_Loss: 0.0070 T_Acc@1: 0.7021 T_Acc@5: 0.9815 | V_Loss: 0.0986 V_Acc@1: 0.1689 V_Acc@5: 0.5134 | LR: 1.0e-03
Ep 283 | T_Loss: 0.0073 T_Acc@1: 0.6900 T_Acc@5: 0.9763 | V_Loss: 0.0910 V_Acc@1: 0.1637 V_Acc@5: 0.5174 | LR: 1.0e-03
Ep 284 | T_Loss: 0.0064 T_Acc@1: 0.7115 T_Acc@5: 0.9846 | V_Loss: 0.0953 V_Acc@1: 0.1896 V_Acc@5: 0.5132 | LR: 1.0e-03
Ep 285 | T_Loss: 0.0075 T_Acc@1: 0.6968 T_Acc@5: 0.9792 | V_Loss: 0.0935 V_Acc@1: 0.1722 V_Acc@5: 0.5382 | LR: 1.0e-03
Ep 286 | T_Loss: 0.0069 T_Acc@1: 0.7187 T_Acc@5: 0.9828 | V_Loss: 0.0951 V_Acc@1: 0.1795 V_Acc@5: 0.5330 | LR: 1.0e-03
Ep 287 | T_Loss: 0.0075 T_Acc@1: 0.6918 T_Acc@5: 0.9792 | V_Loss: 0.0932 V_Acc@1: 0.1885 V_Acc@5: 0.5465 | LR: 1.0e-03
Ep 288 | T_Loss: 0.0067 T_Acc@1: 0.7132 T_Acc@5: 0.9835 | V_Loss: 0.1020 V_Acc@1: 0.1702 V_Acc@5: 0.5469 | LR: 1.0e-03
Ep 289 | T_Loss: 0.0070 T_Acc@1: 0.6982 T_Acc@5: 0.9779 | V_Loss: 0.0916 V_Acc@1: 0.1896 V_Acc@5: 0.5382 | LR: 1.0e-03
Ep 290 | T_Loss: 0.0069 T_Acc@1: 0.7097 T_Acc@5: 0.9768 | V_Loss: 0.0935 V_Acc@1: 0.1693 V_Acc@5: 0.5259 | LR: 1.0e-03
Ep 291 | T_Loss: 0.0061 T_Acc@1: 0.7409 T_Acc@5: 0.9855 | V_Loss: 0.0917 V_Acc@1: 0.1873 V_Acc@5: 0.5230 | LR: 1.0e-03
Ep 292 | T_Loss: 0.0067 T_Acc@1: 0.7139 T_Acc@5: 0.9815 | V_Loss: 0.0903 V_Acc@1: 0.1825 V_Acc@5: 0.5312 | LR: 1.0e-03
Ep 293 | T_Loss: 0.0064 T_Acc@1: 0.7222 T_Acc@5: 0.9846 | V_Loss: 0.0984 V_Acc@1: 0.1775 V_Acc@5: 0.5484 | LR: 1.0e-03
Ep 294 | T_Loss: 0.0069 T_Acc@1: 0.7220 T_Acc@5: 0.9804 | V_Loss: 0.0972 V_Acc@1: 0.1637 V_Acc@5: 0.5370 | LR: 1.0e-03
Ep 295 | T_Loss: 0.0072 T_Acc@1: 0.7020 T_Acc@5: 0.9799 | V_Loss: 0.0909 V_Acc@1: 0.1924 V_Acc@5: 0.5368 | LR: 1.0e-03
Ep 296 | T_Loss: 0.0061 T_Acc@1: 0.7347 T_Acc@5: 0.9850 | V_Loss: 0.0985 V_Acc@1: 0.1697 V_Acc@5: 0.5230 | LR: 1.0e-03
Ep 297 | T_Loss: 0.0059 T_Acc@1: 0.7355 T_Acc@5: 0.9866 | V_Loss: 0.1004 V_Acc@1: 0.1951 V_Acc@5: 0.5181 | LR: 1.0e-03
Ep 298 | T_Loss: 0.0069 T_Acc@1: 0.7060 T_Acc@5: 0.9801 | V_Loss: 0.0957 V_Acc@1: 0.1918 V_Acc@5: 0.5324 | LR: 1.0e-03
Ep 299 | T_Loss: 0.0073 T_Acc@1: 0.6967 T_Acc@5: 0.9754 | V_Loss: 0.0921 V_Acc@1: 0.1798 V_Acc@5: 0.5266 | LR: 1.0e-03
Ep 300 | T_Loss: 0.0061 T_Acc@1: 0.7281 T_Acc@5: 0.9839 | V_Loss: 0.0960 V_Acc@1: 0.1702 V_Acc@5: 0.5246 | LR: 1.0e-03
